reward,distance_to_goal,distance_to_goal_reward,success,did_multi_agents_collide,num_steps,spl,psc,human_collision,episode_id
1.0758942365646362,2.302278518676758,-0.0,0.0,1.0,40.0,0.0,0.85,1.0,data/scene_datasets/hm3d/val/00844-q5QZSEeHe5g/q5QZSEeHe5g.basis.glb 15
-0.0099999997764825,5.753927230834961,-0.0,0.0,1.0,1.0,0.0,0.0,1.0,data/scene_datasets/hm3d/val/00814-p53SfW6mjZe/p53SfW6mjZe.basis.glb 6
-0.1501429229974746,6.079989433288574,-0.0,0.0,1.0,121.0,0.0,0.950413223140496,1.0,data/scene_datasets/hm3d/val/00814-p53SfW6mjZe/p53SfW6mjZe.basis.glb 5
10.21465301513672,0.0580874718725681,0.1779452674090862,1.0,0.0,393.0,0.8344769478892468,1.0,0.0,data/scene_datasets/hm3d/val/00819-6D36GQHuP8H/6D36GQHuP8H.basis.glb 11
6.663204193115234,4.99012565612793,0.1975798606872558,0.0,1.0,426.0,0.0,0.9859154929577464,1.0,data/scene_datasets/hm3d/val/00804-BHXhpBwSMLh/BHXhpBwSMLh.basis.glb 18
9.95608139038086,0.0603431090712547,0.1838215067982673,1.0,0.0,93.0,0.906565621250501,1.0,0.0,data/scene_datasets/hm3d/val/00851-YRUkbU5xsYj/YRUkbU5xsYj.basis.glb 21
7.048178672790527,0.1363999396562576,0.2033967226743698,1.0,0.0,68.0,0.9889030691802536,1.0,0.0,data/scene_datasets/hm3d/val/00844-q5QZSEeHe5g/q5QZSEeHe5g.basis.glb 14
8.47762680053711,0.1497047692537307,0.0531132519245147,1.0,0.0,80.0,0.9773469990722968,1.0,0.0,data/scene_datasets/hm3d/val/00844-q5QZSEeHe5g/q5QZSEeHe5g.basis.glb 13
4.398565769195557,2.7577292919158936,0.0975828170776367,0.0,1.0,169.0,0.0,0.9763313609467456,1.0,data/scene_datasets/hm3d/val/00814-p53SfW6mjZe/p53SfW6mjZe.basis.glb 4
9.696002006530762,0.0355339273810386,0.1751388534903526,1.0,0.0,60.0,0.9610516358308197,0.8166666666666667,0.0,data/scene_datasets/hm3d/val/00851-YRUkbU5xsYj/YRUkbU5xsYj.basis.glb 20
11.180818557739258,0.1780381798744201,0.1889833509922027,1.0,0.0,141.0,0.958893785802449,0.9148936170212766,0.0,data/scene_datasets/hm3d/val/00851-YRUkbU5xsYj/YRUkbU5xsYj.basis.glb 19
-4.759330749511719,12.398536682128906,-0.0,0.0,0.0,500.0,0.0,1.0,0.0,data/scene_datasets/hm3d/val/00844-q5QZSEeHe5g/q5QZSEeHe5g.basis.glb 12
11.870491981506348,0.1492503136396408,0.2082279771566391,1.0,0.0,110.0,0.998521784446942,0.8181818181818182,0.0,data/scene_datasets/hm3d/val/00814-p53SfW6mjZe/p53SfW6mjZe.basis.glb 3
10.51590633392334,0.0794472247362136,0.1470550894737243,1.0,0.0,79.0,0.9504920470669594,1.0,0.0,data/scene_datasets/hm3d/val/00824-Dd4bFSTQ8gi/Dd4bFSTQ8gi.basis.glb 0
0.0923336446285247,7.196450233459473,-0.0,0.0,1.0,69.0,0.0,0.8695652173913043,1.0,data/scene_datasets/hm3d/val/00851-YRUkbU5xsYj/YRUkbU5xsYj.basis.glb 18
